4576,2
4577,1
4595,2
4613,1
4618,2
4643,1
4646,2
4669,1
4677,2
4693,1
4696,2
4697,1
4704,2
4723,1
4730,2
4750,1
4761,2
4762,1
4763,2
4777,1
4789,2
4807,1
4810,2
4835,1
4838,2
4863,1
4866,2
4890,1
4891,2
4892,1
4895,2
4920,1
4924,2
5658,1
5661,2
5663,1
5664,2
5670,1
5672,2
5673,1
5695,2
5711,1
5722,2
5733,1
5735,2
5736,1
5737,2
5738,1
5744,2
5762,1
5777,2
5790,1
5802,2
5814,1
5831,2
5838,1
5859,2
5873,1
5880,2
5906,1
5907,2
5929,1
5936,2
5954,1
5964,2
6038,1
6045,2
6064,1
6065,2
6067,1
6068,2
6070,1
6072,2
6089,1
6090,2
6094,1
6095,2
6127,1
6129,2
6130,1
6132,2
6139,1
6142,2
6146,1
6149,2
6150,1
6153,2
8234,5
8235,6
8237,5
8245,4
8261,3
8283,2
8513,1
9125,2
9126,1
9889,2
9890,1
9912,2
9922,1
9945,2
9946,1
10270,2
10277,1
10464,2
10465,1
10485,2
10486,1
10521,2
10522,3
10523,4
10526,3
10533,2
10547,1
10786,2
10787,1
10790,2
10792,1
10987,2
10988,1
10990,2
10991,1
11011,2
11013,1
11014,2
11020,1
11068,2
11069,1
11146,2
11152,1
11153,2
11154,1
11155,2
11159,1
11206,2
11207,1
11218,2
11222,1
11223,2
11225,1
11227,2
11240,1
11249,2
11250,1
11251,2
11252,1
11255,2
11311,1
11724,2
11727,1
11798,2
11799,1
11801,2
11809,1
11810,2
11812,1
11881,2
11885,1
12000,2
12001,1
12164,2
12165,3
12166,2
12173,1
12295,2
12296,1
12300,2
12304,1
12324,2
12331,1
12363,3
12364,4
12366,3
12372,2
12388,1
12429,2
12452,1
12502,3
12505,2
12522,1
12842,2
12843,1
12867,2
12868,1
12875,2
12876,1
12907,2
12908,1
12925,2
12928,1
12931,2
12932,1
13424,2
13425,1
13427,2
13428,1
13449,2
13451,1
13473,2
13482,1
13497,2
13498,1
13500,2
13502,1
13539,2
13540,1
13577,2
13583,1
13585,2
13586,1
13727,2
13728,1
13745,2
13747,1
13751,2
13753,1
13755,2
13758,1
13774,2
13783,1
13801,2
13802,1
13805,2
13806,1
13810,2
13812,1
13939,2
13943,1
13948,2
13950,1
14140,2
14141,1
14154,2
14156,1
14158,2
14169,1
14184,2
14186,1
14187,2
14189,1
14190,2
14195,1
14209,2
14210,1
14213,2
14217,1
14218,2
14219,1
14241,2
14249,1
14266,2
14269,1
14270,2
14276,1
14287,2
14288,1
14293,2
14295,1
14296,2
14304,1
14312,2
14314,1
14316,2
14319,1
14320,2
14336,1
14339,2
14340,1
14341,2
14344,1
14350,2
14363,1
14371,2
14388,1
14389,2
14390,1
14396,2
14411,1
14412,2
14413,1
14432,2
14445,1
14453,2
14454,1
14456,2
14460,1
14468,2
14469,1
15069,2
15070,1
15071,2
15072,1
15177,2
15181,1
15186,2
15189,1
15502,2
15505,1
15659,2
15660,1
16525,2
16530,1
16778,0
16786,1
16787,0
16789,1
16805,0
16807,1
17560,0
17567,1
17955,0
17960,1
17962,0
17965,1
17977,0
17978,1
17979,0
17986,1
18003,0
18010,1
18011,0
18012,1
18032,0
18042,1
18055,0
18056,1
18057,0
18070,1
18087,0
18188,1
18190,0
18193,1
18194,0
18203,1
18204,0
18205,1
18213,0
18214,1
18221,0
18222,1
18224,0
18226,1
18228,0
18230,1
18249,0
18252,1
18262,0
18263,1
18309,0
18313,1
20383,0
20504,1
20505,0
20592,1
20594,0
20605,1
20607,0
20613,1
20616,0
20618,1
20650,0
20651,1
20662,0
20673,1
20674,0
20677,1
20685,0
20697,1
20720,0
20722,1
20726,0
20727,1
20746,0
20747,1
20772,0
20778,1
20780,0
20784,1
20789,0
20792,1
20794,0
20815,1
20825,0
20833,1
20835,0
20836,1
20848,0
20944,1
20947,0
20948,1
20951,0
20955,1
20963,0
20974,1
20980,0
20981,1
20985,0
21491,1
21492,2
21495,1
21519,2
21537,1
21564,0
21799,1
21803,0
21825,1
21828,0
21937,1
21938,2
21941,3
21942,2
21954,1
21982,2
21993,1
22010,0
22011,1
22016,0
22120,1
22121,0
22499,1
22507,0
22509,1
22523,0
22533,1
22539,0
22540,1
22545,0
22549,1
22550,0
22551,1
22552,0
22557,1
22559,0
22560,1
22572,0
22573,1
22576,0
22583,1
22584,0
22585,1
22604,0
22616,1
22688,0
22734,1
22735,0
22740,1
22742,0
22744,1
22746,0
22748,1
22750,0
22751,1
22795,0
22798,1
22801,0
22802,1
22851,0
22852,1
22855,0
22856,1
22908,0
22909,1
22934,0
22945,1
22961,0
22966,1
22973,0
22977,1
22978,0
22979,1
22981,0
22989,1
22990,0
22994,1
23001,0
23002,1
23014,0
23015,1
23020,0
23021,1
23022,0
23023,1
23025,0
23050,1
23085,0
23199,1
23205,0
23222,1
23223,0
23226,1
23228,0
23270,1
23271,0
23312,1
23313,0
23325,1
23326,0
23327,1
23341,0
23358,1
23363,0
23471,1
23520,2
23525,1
23529,2
23541,1
23571,0
23572,1
23574,0
23708,1
23710,0
23742,1
23743,0
23750,1
23759,0
23764,1
23765,0
23767,1
23770,0
23771,1
23772,0
23804,1
23806,0
23811,1
23820,0
23821,1
23822,0
23823,1
23837,0
23843,1
23845,0
23852,1
23859,0
23860,1
23862,0
23871,1
23872,0
23889,1
23893,0
23894,1
23895,0
23897,1
23901,0
23914,1
23916,0
23952,1
23953,0
23957,1
23960,0
23961,1
23962,0
23965,1
23966,0
23967,1
24005,0
24006,1
24014,0
24018,1
24019,0
24022,1
24023,0
24031,1
24056,0
24057,1
24107,0
24108,1
24110,0
24112,1
24114,0
24115,1
24132,0
24236,1
24237,0
24240,1
24248,0
24249,1
24251,0
24252,1
24259,0
24260,1
24264,0
24265,1
24924,0
24940,1
24941,0
24953,1
24956,0
24960,1
24961,0
25004,1
25005,0
25029,1
25030,0
25034,1
25039,0
25054,1
25062,0
25084,1
25094,0
25107,1
25109,0
25110,1
25119,0
25120,1
25122,0
25143,1
25144,0
25146,1
25148,0
25149,1
25151,0
25162,1
25164,0
25165,1
25177,0
25179,1
25180,0
25182,1
25183,0
25185,1
25201,0
25209,1
25214,0
25353,1
25373,0
25374,1
25384,0
25410,2
25414,3
25416,2
25427,1
