scenario,seed,requested_total_cycles,window_size,event_count,paired_event_count,pair_gap_min,pair_gap_max,cluster_event_count,cluster_bit_count,control_quantization,control_source,control_policy_schedule,control_policy_level_map_output,safe_interval,level_intervals,threshold_levels,threshold_intervals,strategy,total_cycles,scrub_cycles,reads,writes,corrected,uncorrectable_detections,unique_uncorrectable_words,interval_switches,safe_entries,safe_cycles,scrub_active_cycles,memory_busy_cycles,scrub_per_mille,busy_per_mille,safe_per_mille
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,506,506,778,4,0,0,0,41586,10618,831,212,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,441,441,894,3,1295,0,0,22346,5833,446,116,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,470,470,752,4,776,0,0,24585,6406,491,128,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,478,478,1034,4,0,0,0,41558,10590,831,211,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,457,457,664,2,1295,0,0,22362,5849,447,116,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,461,461,663,3,776,0,0,24576,6397,491,127,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,521,521,541,4,0,0,0,41601,10633,832,212,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,488,488,483,3,1295,0,0,22393,5880,447,117,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,471,471,578,6,776,0,0,24586,6407,491,128,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,508,508,582,4,0,0,0,41588,10620,831,212,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,464,464,578,4,1295,0,0,22369,5856,447,117,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,480,480,481,5,776,0,0,24595,6416,491,128,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,520,520,732,2,0,0,0,41600,10632,832,212,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,454,454,836,3,1295,0,0,22359,5846,447,116,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,467,467,824,3,776,0,0,24582,6403,491,128,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,512,512,676,4,0,0,0,41592,10624,831,212,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,449,449,843,5,1295,0,0,22354,5841,447,116,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,469,469,761,6,776,0,0,24584,6405,491,128,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,508,508,973,4,0,0,0,41588,10620,831,212,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,435,435,898,3,1295,0,0,22340,5827,446,116,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,453,453,1071,3,776,0,0,24568,6389,491,127,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,502,502,833,5,0,0,0,41582,10614,831,212,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,439,439,737,7,1295,0,0,22344,5831,446,116,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,474,474,693,6,776,0,0,24589,6410,491,128,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,531,531,681,2,0,0,0,41611,10643,832,212,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,448,448,793,3,1295,0,0,22353,5840,447,116,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,472,472,896,3,776,0,0,24587,6408,491,128,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,499,499,981,6,0,0,0,41579,10611,831,212,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,440,440,870,9,1295,0,0,22345,5832,446,116,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,464,464,820,6,776,0,0,24579,6400,491,128,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,493,493,997,4,0,0,0,41573,10605,831,212,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,466,466,844,3,1295,0,0,22371,5858,447,117,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,457,457,903,3,776,0,0,24572,6393,491,127,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,505,505,987,3,0,0,0,41585,10617,831,212,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,484,484,515,3,1295,0,0,22389,5876,447,117,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,489,489,624,3,776,0,0,24604,6425,492,128,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,510,510,708,3,0,0,0,41590,10622,831,212,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,460,460,712,4,1295,0,0,22365,5852,447,117,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,471,471,783,4,776,0,0,24586,6407,491,128,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,484,484,1189,4,0,0,0,41564,10596,831,211,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,442,442,825,5,1295,0,0,22347,5834,446,116,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,442,442,1040,5,776,0,0,24557,6378,491,127,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,514,514,1085,4,0,0,0,41594,10626,831,212,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,491,491,754,4,1295,0,0,22396,5883,447,117,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,479,479,946,5,776,0,0,24594,6415,491,128,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,490,490,1111,5,0,0,0,41570,10602,831,212,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,448,448,883,6,1295,0,0,22353,5840,447,116,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,465,465,787,6,776,0,0,24580,6401,491,128,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,504,504,1021,6,0,0,0,41584,10616,831,212,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,437,437,947,6,1295,0,0,22342,5829,446,116,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,452,452,1123,5,776,0,0,24567,6388,491,127,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,481,481,1339,6,0,0,0,41561,10593,831,211,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,434,434,913,7,1295,0,0,22339,5826,446,116,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,441,441,927,7,776,0,0,24556,6377,491,127,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,522,522,612,4,0,0,0,41602,10634,832,212,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,470,470,424,4,1295,0,0,22375,5862,447,117,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,454,454,567,5,776,0,0,24569,6390,491,127,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,526,526,487,5,0,0,0,41606,10638,832,212,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,420,420,1038,5,1295,0,0,22325,5812,446,116,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,444,444,920,6,776,0,0,24559,6380,491,127,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,485,485,1290,5,0,0,0,41565,10597,831,211,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,447,447,889,4,1295,0,0,22352,5839,447,116,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,468,468,714,2,776,0,0,24583,6404,491,128,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,529,529,704,3,0,0,0,41609,10641,832,212,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,460,460,989,4,1295,0,0,22365,5852,447,117,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,472,472,779,3,776,0,0,24587,6408,491,128,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",fixed,50000,632,10112,524,524,529,4,0,0,0,41604,10636,832,212,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",table,50000,337,5392,448,448,875,5,1295,0,0,22353,5840,447,116,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"160,145,130,115,100,90,80,70","2,1,4,3","145,105,80",threshold,50000,371,5936,473,473,783,6,776,0,0,24588,6409,491,128,0
