22750,2
22772,1
22795,2
22852,1
22944,2
23092,1
23195,2
23434,1
23525,2
23674,1
23788,2
23936,1
24050,2
24062,1
24073,2
24084,1
24096,2
24187,1
24335,2
24347,1
24358,2
24507,1
24621,2
24826,1
24837,2
25043,1
25146,2
25248,1
25260,2
25362,1
25374,2
25385,1
25397,2
25625,1
25670,2
25842,1
25990,2
26104,1
26275,2
26298,1
26309,2
26401,1
26560,2
26674,1
26800,2
26811,1
26823,2
26834,1
26846,2
26960,1
27097,2
27245,1
27348,2
27530,1
27599,2
27792,1
27872,2
29538,1
30131,2
30177,1
30200,2
30234,1
30245,2
30257,1
30280,2
30531,1
30633,2
30736,1
30919,2
30930,1
30953,2
30998,1
31021,2
31067,1
31158,2
31215,1
31238,2
31341,1
31375,2
31489,1
31512,2
32562,1
32584,2
32687,1
32858,2
32927,1
32938,2
32995,1
33098,2
33212,1
33235,2
33269,1
33360,2
33372,1
33406,2
33509,1
33657,2
33668,1
33691,2
33725,1
33976,2
33999,1
34011,2
34022,1
34250,2
34284,1
34558,2
34581,1
34798,2
34821,1
35368,2
35380,1
35608,2
35653,1
35665,2
35676,1
36098,2
36338,1
36349,2
36566,1
36578,2
36589,1
36623,2
36749,1
36772,2
36806,1
36897,2
37091,1
37182,2
37376,1
37468,2
37582,1
37593,2
37662,1
37707,2
37901,1
37913,2
37924,1
38015,2
38061,1
38072,2
38186,1
38289,2
38323,1
38335,2
38472,1
38483,2
38506,1
38540,2
38757,1
38768,2
38780,1
38802,2
39624,1
39658,2
39852,1
39989,2
40080,1
40103,2
40126,1
40137,2
40149,1
40172,2
40662,1
41929,2
41940,1
41974,2
41986,1
42157,2
42305,1
42396,2
42579,1
42693,2
42841,1
42864,2
42876,1
42955,2
43104,1
43229,2
43423,1
43446,2
43891,1
44062,2
44074,1
44085,2
44096,1
44108,2
44153,1
44279,2
45340,1
45386,2
45397,1
45408,2
45420,1
45443,2
45534,1
45659,2
45671,1
45694,2
45705,1
45762,2
45774,1
45956,2
46139,1
46184,2
46435,1
46469,2
46698,1
46778,2
46937,1
46960,2
46971,1
47040,2
47234,1
47302,2
47508,1
47610,2
47622,1
47633,2
47770,1
47896,2
48078,1
48101,2
48352,1
48386,2
48637,1
48660,2
48900,1
48911,2
48922,1
48957,2
49208,1
49242,2
56589,1
56612,2
56635,1
56647,2
56704,1
56726,2
56738,1
56955,2
57114,1
57228,2
57331,1
57354,2
57365,1
57377,2
57388,1
57445,2
57628,1
57776,2
57902,1
58027,2
58141,1
58312,2
58381,1
58598,2
58734,1
58803,2
59065,1
59077,2
59293,1
59362,2
59544,1
59647,2
60389,1
60457,2
60640,1
60651,2
60674,1
60685,2
60708,1
60720,2
60891,1
60902,2
60948,1
60959,2
61279,1
61290,2
61302,1
61324,2
61393,1
61427,2
61461,1
61495,2
61507,1
61530,2
82340,5
82352,6
82374,5
82454,4
82614,3
82831,2
85135,1
91251,2
91262,1
98895,2
98906,1
99123,2
99226,1
99454,2
99466,1
102706,2
102774,1
104645,2
104657,1
104851,2
104862,1
105216,2
105227,3
105239,4
105261,3
105330,2
105478,1
107863,2
107874,1
107908,2
107920,1
109871,2
109882,1
109905,2
109916,1
110110,2
110133,1
110145,2
110202,1
110681,2
110692,1
111468,2
111525,1
111537,2
111548,1
111559,2
111594,1
112061,2
112073,1
112187,2
112221,1
112233,2
112255,1
112278,2
112404,1
112495,2
112506,1
112518,2
112529,1
112552,2
113111,1
117241,2
117275,1
117983,2
117994,1
118017,2
118097,1
118108,2
118120,1
118816,2
118850,1
120002,2
120014,1
121645,2
121657,3
121668,2
121736,1
122957,2
122969,1
123003,2
123049,1
123242,2
123311,1
123630,3
123642,4
123665,3
123722,2
123881,1
124292,2
124520,1
125022,3
125057,2
125228,1
128422,2
128434,1
128673,2
128685,1
128753,2
128765,1
129073,2
129084,1
129255,2
129289,1
129312,2
129324,1
134241,2
134252,1
134275,2
134287,1
134492,2
134515,1
134732,2
134823,1
134971,2
134983,1
135005,2
135028,1
135393,2
135405,1
135770,2
135838,1
135850,2
135861,1
137276,2
137287,1
137458,2
137470,1
137515,2
137538,1
137550,2
137584,1
137744,2
137835,1
138017,2
138029,1
138052,2
138063,1
138109,2
138120,1
139398,2
139432,1
139489,2
139501,1
141406,2
141417,1
141543,2
141566,1
141589,2
141691,1
141840,2
141862,1
141874,2
141897,1
141908,2
141954,1
142091,2
142102,1
142136,2
142170,1
142182,2
142193,1
142410,2
142490,1
142661,2
142695,1
142707,2
142764,1
142878,2
142889,1
142935,2
142958,1
142969,2
143049,1
143129,2
143140,1
143163,2
143197,1
143209,2
143368,1
143391,2
143403,1
143414,2
143448,1
143505,2
143631,1
143711,2
143882,1
143893,2
143905,1
143962,2
144110,1
144121,2
144133,1
144327,2
144452,1
144532,2
144544,1
144566,2
144601,1
144680,2
144692,1
150693,2
150705,1
150716,2
150727,1
151777,2
151811,1
151868,2
151891,1
155029,2
155052,1
156592,2
156603,1
165251,2
165308,1
167784,0
167864,1
167876,0
167898,1
168058,0
168070,1
175600,0
175679,1
179559,0
179604,1
179627,0
179650,1
179775,0
179787,1
179798,0
179867,1
180038,0
180106,1
180118,0
180129,1
180323,0
180426,1
180551,0
180563,1
180574,0
180700,1
180871,0
181886,1
181909,0
181932,1
181943,0
182034,1
182046,0
182057,1
182137,0
182149,1
182217,0
182228,1
182240,0
182263,1
182285,0
182308,1
182491,0
182525,1
182628,0
182639,1
183096,0
183130,1
203838,0
205047,1
205058,0
205925,1
205948,0
206051,1
206074,0
206131,1
206165,0
206188,1
206507,0
206519,1
206621,0
206736,1
206747,0
206770,1
206850,0
206975,1
207203,0
207226,1
207260,0
207272,1
207466,0
207477,1
207728,0
207785,1
207808,0
207842,1
207899,0
207922,1
207945,0
208150,1
208253,0
208333,1
208356,0
208367,1
208481,0
209440,1
209474,0
209485,1
209519,0
209554,1
209633,0
209748,1
209805,0
209816,1
209850,0
214916,1
214927,2
214950,1
215190,2
