scenario,seed,requested_total_cycles,window_size,event_count,paired_event_count,pair_gap_min,pair_gap_max,cluster_event_count,cluster_bit_count,control_quantization,control_source,control_policy_schedule,control_policy_level_map_output,safe_interval,level_intervals,threshold_levels,threshold_intervals,strategy,total_cycles,scrub_cycles,reads,writes,corrected,uncorrectable_detections,unique_uncorrectable_words,interval_switches,safe_entries,safe_cycles,scrub_active_cycles,memory_busy_cycles,scrub_per_mille,busy_per_mille,safe_per_mille
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,433,433,837,3,1295,0,0,20258,5313,405,106,0
upsets,8,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,448,448,755,3,776,0,0,22808,5952,456,119,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,478,478,1034,4,0,0,0,41558,10590,831,211,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,426,426,785,1,1295,0,0,20251,5306,405,106,0
upsets,9,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,465,465,710,2,776,0,0,22825,5969,456,119,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,521,521,541,4,0,0,0,41601,10633,832,212,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,471,471,478,3,1295,0,0,20296,5351,405,107,0
upsets,10,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,474,474,611,3,776,0,0,22834,5978,456,119,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,508,508,582,4,0,0,0,41588,10620,831,212,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,445,445,702,2,1295,0,0,20270,5325,405,106,0
upsets,11,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,474,474,580,4,776,0,0,22834,5978,456,119,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,520,520,732,2,0,0,0,41600,10632,832,212,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,471,471,506,2,1295,0,0,20296,5351,405,107,0
upsets,12,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,453,453,859,3,776,0,0,22813,5957,456,119,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,512,512,676,4,0,0,0,41592,10624,831,212,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,450,450,799,6,1295,0,0,20275,5330,405,106,0
upsets,13,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,492,492,433,5,776,0,0,22852,5996,457,119,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,508,508,973,4,0,0,0,41588,10620,831,212,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,401,401,1136,6,1295,0,0,20226,5281,404,105,0
upsets,14,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,465,465,905,3,776,0,0,22825,5969,456,119,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,502,502,833,5,0,0,0,41582,10614,831,212,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,437,437,831,6,1295,0,0,20262,5317,405,106,0
upsets,15,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,464,464,703,6,776,0,0,22824,5968,456,119,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,531,531,681,2,0,0,0,41611,10643,832,212,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,438,438,868,5,1295,0,0,20263,5318,405,106,0
upsets,16,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,452,452,811,4,776,0,0,22812,5956,456,119,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,499,499,981,6,0,0,0,41579,10611,831,212,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,445,445,667,8,1295,0,0,20270,5325,405,106,0
upsets,17,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,445,445,959,9,776,0,0,22805,5949,456,118,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,493,493,997,4,0,0,0,41573,10605,831,212,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,458,458,739,3,1295,0,0,20283,5338,405,106,0
upsets,18,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,462,462,964,3,776,0,0,22822,5966,456,119,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,505,505,987,3,0,0,0,41585,10617,831,212,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,469,469,615,3,1295,0,0,20294,5349,405,106,0
upsets,19,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,489,489,574,4,776,0,0,22849,5993,456,119,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,510,510,708,3,0,0,0,41590,10622,831,212,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,452,452,641,4,1295,0,0,20277,5332,405,106,0
upsets,20,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,469,469,665,4,776,0,0,22829,5973,456,119,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,484,484,1189,4,0,0,0,41564,10596,831,211,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,430,430,835,4,1295,0,0,20255,5310,405,106,0
upsets,21,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,442,442,765,5,776,0,0,22802,5946,456,118,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,514,514,1085,4,0,0,0,41594,10626,831,212,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,436,436,1077,4,1295,0,0,20261,5316,405,106,0
upsets,22,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,455,455,1052,3,776,0,0,22815,5959,456,119,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,490,490,1111,5,0,0,0,41570,10602,831,212,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,406,406,1180,8,1295,0,0,20231,5286,404,105,0
upsets,23,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,428,428,1193,7,776,0,0,22788,5932,455,118,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,504,504,1021,6,0,0,0,41584,10616,831,212,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,421,421,1050,6,1295,0,0,20246,5301,404,106,0
upsets,24,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,435,435,1024,6,776,0,0,22795,5939,455,118,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,481,481,1339,6,0,0,0,41561,10593,831,211,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,426,426,895,7,1295,0,0,20251,5306,405,106,0
upsets,25,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,430,430,1036,7,776,0,0,22790,5934,455,118,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,522,522,612,4,0,0,0,41602,10634,832,212,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,443,443,650,6,1295,0,0,20268,5323,405,106,0
upsets,26,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,467,467,608,4,776,0,0,22827,5971,456,119,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,526,526,487,5,0,0,0,41606,10638,832,212,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,447,447,751,7,1295,0,0,20272,5327,405,106,0
upsets,27,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,446,446,953,5,776,0,0,22806,5950,456,119,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,485,485,1290,5,0,0,0,41565,10597,831,211,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,429,429,938,4,1295,0,0,20254,5309,405,106,0
upsets,28,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,428,428,1118,4,776,0,0,22788,5932,455,118,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,529,529,704,3,0,0,0,41609,10641,832,212,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,464,464,816,3,1295,0,0,20289,5344,405,106,0
upsets,29,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,469,469,742,3,776,0,0,22829,5973,456,119,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",fixed,50000,632,10112,524,524,529,4,0,0,0,41604,10636,832,212,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",table,50000,305,4880,443,443,689,4,1295,0,0,20268,5323,405,106,0
upsets,30,50000,43824,400,100,60,300,0,2,linear_max,risk_policy,results/paper/tables/risk_policy_schedule.csv,results/paper/tables/risk_policy_level_map.csv,1,"180,160,140,120,100,90,80,70","2,1,4,3","160,110,80",threshold,50000,344,5504,452,452,598,4,776,0,0,22812,5956,456,119,0
